UID,Institution,Applican ID,PEP,Criminal,Expected employment key,Expected occupation key
34803,TW,25145,NULL,NULL,C,055
34823,TW,25165,NULL,NULL,C,071
34829,CAYMAN,25171,NULL,NULL,C,029
34841,TW,25183,NULL,NULL,C,015
34853,CAYMAN,25195,NULL,NULL,C,031
34859,TW,25201,NULL,NULL,C,062
34898,CAYMAN,25240,NULL,NULL,C,027
34906,TW,25248,NULL,NULL,C,057
34918,TW,25260,NULL,NULL,C,001
34920,CAYMAN,25262,NULL,NULL,C,047
34926,TW,25268,NULL,NULL,C,047
34937,TW,25279,NULL,NULL,C,004
34938,TW,25280,NULL,NULL,C,009
34948,TW,25290,NULL,NULL,C,015
34949,CAYMAN,25291,NULL,NULL,C,047
34959,TW,25301,NULL,NULL,C,003
34963,TW,25305,NULL,NULL,C,015
34972,TW,25314,NULL,NULL,C,031
34975,CAYMAN,25317,NULL,NULL,C,003
34986,CAYMAN,25328,NULL,NULL,C,047
34989,TW,25331,NULL,NULL,C,015
35007,TW,25349,NULL,NULL,C,066
35043,TW,25385,NULL,NULL,C,015
35049,TW,25391,NULL,NULL,C,001
35069,TW,25411,NULL,NULL,C,015
35075,TW,25417,NULL,NULL,C,015
35078,CAYMAN,25420,NULL,NULL,C,047
35107,TW,25449,NULL,NULL,C,047
35110,CAYMAN,25452,NULL,NULL,C,015
35115,TW,25457,NULL,NULL,C,062
35148,TW,25490,NULL,NULL,C,051
35161,TW,25503,NULL,NULL,C,015
35178,TW,25520,NULL,NULL,C,015
35184,TW,25526,NULL,NULL,C,066
35193,TW,25535,NULL,NULL,C,003
35194,TW,25536,NULL,NULL,C,004
35222,TW,25564,NULL,NULL,C,059
35232,TW,25574,NULL,NULL,C,031
35236,TW,25578,NULL,NULL,C,031
35244,TW,25586,NULL,NULL,C,004
35253,TW,25595,NULL,NULL,C,015
35271,TW,25613,NULL,NULL,C,062
35280,TW,25622,NULL,NULL,C,015
35284,TW,25626,NULL,NULL,C,001
35297,TW,25639,NULL,NULL,C,031
35309,TW,25651,NULL,NULL,C,031
35311,TW,25653,NULL,NULL,C,057
35313,TW,25655,NULL,NULL,C,015
35319,TW,25661,NULL,NULL,C,015
35340,TW,25682,NULL,NULL,C,003
35346,TW,25688,NULL,NULL,C,047
35355,CAYMAN,25697,NULL,NULL,C,047
35359,TW,25701,NULL,NULL,C,066
35362,CAYMAN,25704,NULL,NULL,C,057
35365,CAYMAN,25707,NULL,NULL,C,047
35389,CAYMAN,25731,NULL,NULL,C,004
35401,CAYMAN,25743,NULL,NULL,C,003
35405,TW,25747,NULL,NULL,C,047
35425,TW,25767,NULL,NULL,C,015
35426,TW,25768,NULL,NULL,C,047
35436,TW,25778,NULL,NULL,C,071
35441,TW,25783,NULL,NULL,C,047
35461,TW,25803,NULL,NULL,C,009
35465,TW,25807,NULL,NULL,C,027
35468,TW,25810,NULL,NULL,C,047
35481,TW,25823,NULL,NULL,C,009
35483,TW,25825,NULL,NULL,C,015
35484,TW,25826,NULL,NULL,C,015
35488,TW,25830,NULL,NULL,C,031
35494,TW,25836,NULL,NULL,C,057
35497,TW,25839,NULL,NULL,C,047
35499,CAYMAN,25841,NULL,NULL,C,047
35517,TW,25859,NULL,NULL,C,004
35519,TW,25861,NULL,NULL,C,015
35522,TW,25864,NULL,NULL,C,071
35536,TW,25878,NULL,NULL,C,015
35549,TW,25891,NULL,NULL,C,053
35550,TW,25892,NULL,NULL,C,055
35553,TW,25895,NULL,NULL,C,062
35565,CAYMAN,25907,NULL,NULL,C,057
35577,TW,25919,NULL,NULL,C,062
35598,CAYMAN,25940,NULL,NULL,C,047
35603,CAYMAN,25945,NULL,NULL,C,021
35608,TW,25950,NULL,NULL,C,057
35609,TW,25951,NULL,NULL,C,047
35616,TW,25958,NULL,NULL,C,015
35641,TW,25983,NULL,NULL,C,027
35642,CAYMAN,25984,NULL,NULL,C,047
35646,TW,25988,NULL,NULL,C,062
35648,CAYMAN,25990,NULL,NULL,C,015
35649,CAYMAN,25991,NULL,NULL,C,003
35654,TW,25996,NULL,NULL,C,066
35656,CAYMAN,25998,NULL,NULL,C,001
35657,TW,25999,NULL,NULL,C,031
35666,TW,26008,NULL,NULL,C,066
35667,TW,26009,NULL,NULL,C,062
35681,TW,26023,NULL,NULL,C,015
35685,TW,26027,NULL,NULL,C,003
35691,CAYMAN,26033,NULL,NULL,C,047
35693,TW,26035,NULL,NULL,C,015
35696,TW,26038,NULL,NULL,C,062
35706,TW,26048,NULL,NULL,C,047
35709,TW,26051,NULL,NULL,C,055
35714,TW,26056,NULL,NULL,C,047
35725,TW,26067,NULL,NULL,C,027
35733,CAYMAN,26075,NULL,NULL,C,047
35740,TW,26082,NULL,NULL,C,015
35763,TW,26105,NULL,NULL,C,015
35767,TW,26109,NULL,NULL,C,027
35769,TW,26111,NULL,NULL,C,047
35770,TW,26112,NULL,NULL,C,015
35772,TW,26114,NULL,NULL,C,001
35789,CAYMAN,26131,NULL,NULL,C,057
35790,TW,26132,NULL,NULL,C,021
35795,TW,26137,NULL,NULL,C,004
35802,TW,26144,NULL,NULL,C,062
35828,TW,26170,NULL,NULL,C,027
35833,TW,26175,NULL,NULL,C,071
35835,TW,26177,NULL,NULL,C,015
35852,TW,26194,NULL,NULL,C,055
35854,TW,26196,NULL,NULL,C,066
35874,TW,26216,NULL,NULL,C,062
35888,TW,26230,NULL,NULL,C,003
35903,TW,26245,NULL,NULL,C,001
35904,CAYMAN,26246,NULL,NULL,C,031
35906,TW,26248,NULL,NULL,C,009
35918,TW,26260,NULL,NULL,C,004
35919,TW,26261,NULL,NULL,C,015
35920,TW,26262,NULL,NULL,C,004
35935,TW,26277,NULL,NULL,C,047
35938,TW,26280,NULL,NULL,C,009
35950,TW,26292,NULL,NULL,C,062
35953,TW,26295,NULL,NULL,C,015
35966,TW,26308,NULL,NULL,C,047
35972,TW,26314,NULL,NULL,C,009
35981,TW,26323,NULL,NULL,C,003
35982,TW,26324,NULL,NULL,C,071
35987,TW,26329,NULL,NULL,C,066
35997,TW,26339,NULL,NULL,C,003
36003,TW,26345,NULL,NULL,C,053
36006,TW,26348,NULL,NULL,C,066
36022,TW,26364,NULL,NULL,C,009
36050,TW,26392,NULL,NULL,C,015
36076,TW,26418,NULL,NULL,C,015
36086,TW,26428,NULL,NULL,C,053
36095,TW,26437,NULL,NULL,C,003
36144,TW,26486,NULL,NULL,C,055
36177,TW,26519,NULL,NULL,C,047
36184,TW,26526,NULL,NULL,C,015
36196,CAYMAN,26538,NULL,NULL,C,066
36198,TW,26540,NULL,NULL,C,015
36200,TW,26542,NULL,NULL,C,031
36223,TW,26565,NULL,NULL,C,047
36233,TW,26575,NULL,NULL,C,031
36236,TW,26578,NULL,NULL,C,015
36238,TW,26580,NULL,NULL,C,003
36243,TW,26585,NULL,NULL,C,027
36255,TW,26597,NULL,NULL,C,009
36257,TW,26599,NULL,NULL,C,015
36258,TW,26600,NULL,NULL,C,047
36264,TW,26606,NULL,NULL,C,055
36266,TW,26608,NULL,NULL,C,055
36271,TW,26613,NULL,NULL,C,015
36274,TW,26616,NULL,NULL,C,058
36276,TW,26618,NULL,NULL,C,015
36318,TW,26660,NULL,NULL,C,003
36335,TW,26677,NULL,NULL,C,015
36343,TW,26685,NULL,NULL,C,021
36346,TW,26688,NULL,NULL,C,066
36369,TW,26711,NULL,NULL,C,003
36384,CAYMAN,26726,NULL,NULL,C,015
36386,TW,26728,NULL,NULL,C,053
36401,TW,26743,NULL,NULL,C,001
36449,TW,26791,NULL,NULL,C,062
36453,TW,26795,NULL,NULL,C,047
36456,TW,26798,NULL,NULL,C,062
36474,TW,26816,NULL,NULL,C,004
36477,TW,26819,NULL,NULL,C,058
36481,TW,26823,NULL,NULL,C,009
36484,TW,26826,NULL,NULL,C,015
36494,TW,26836,NULL,NULL,C,015
36522,TW,26864,NULL,NULL,C,047
36523,TW,26865,NULL,NULL,C,015
36549,TW,26891,NULL,NULL,C,003
36564,TW,26906,NULL,NULL,C,009
36575,TW,26917,NULL,NULL,C,029
36583,CAYMAN,26925,NULL,NULL,C,047
36592,TW,26934,NULL,NULL,C,015
36594,TW,26936,NULL,NULL,C,004
36605,TW,26947,NULL,NULL,C,021
36612,TW,26954,NULL,NULL,C,001
36634,TW,26976,NULL,NULL,C,027
36650,TW,26992,NULL,NULL,C,031
36651,TW,26993,NULL,NULL,C,047
36662,TW,27004,NULL,NULL,C,015
36667,TW,27009,NULL,NULL,C,057
36669,TW,27011,NULL,NULL,C,052
36678,CAYMAN,27020,NULL,NULL,C,047
36689,TW,27031,NULL,NULL,C,003
36693,TW,27035,NULL,NULL,C,047
36701,TW,27043,NULL,NULL,C,037
36703,TW,27045,NULL,NULL,C,066
36730,CAYMAN,27072,NULL,NULL,C,062
36743,TW,27085,NULL,NULL,C,057
36752,TW,27094,NULL,NULL,C,009
36819,TW,27161,NULL,NULL,C,062
36820,TW,27162,NULL,NULL,C,047
36855,TW,27197,NULL,NULL,C,027
36884,TW,27226,NULL,NULL,C,015
36919,TW,27261,NULL,NULL,C,027
36935,CAYMAN,27277,NULL,NULL,C,047
36954,TW,27296,NULL,NULL,C,047
36960,TW,27302,NULL,NULL,C,009
36961,TW,27303,NULL,NULL,C,015
36966,TW,27308,NULL,NULL,C,058
36998,TW,27340,NULL,NULL,C,021
37012,TW,27354,NULL,NULL,C,047
37019,TW,27361,NULL,NULL,C,015
37060,TW,27402,NULL,NULL,C,001
37082,TW,27424,NULL,NULL,C,003
37099,CAYMAN,27441,NULL,NULL,C,047
37105,TW,27447,NULL,NULL,C,058
37106,TW,27448,NULL,NULL,C,047
37107,TW,27449,NULL,NULL,C,015
37123,TW,27465,NULL,NULL,C,015
37132,TW,27474,NULL,NULL,C,066
37146,TW,27488,NULL,NULL,C,004
37152,TW,27494,NULL,NULL,C,009
37165,TW,27507,NULL,NULL,C,027
37166,CAYMAN,27508,NULL,NULL,C,001
37168,TW,27510,NULL,NULL,C,047
37172,TW,27514,NULL,NULL,C,027
37204,TW,27546,NULL,NULL,C,071
37206,TW,27548,NULL,NULL,C,015
37208,TW,27550,NULL,NULL,C,003
37216,TW,27558,NULL,NULL,C,015
37221,TW,27563,NULL,NULL,C,003
37244,TW,27586,NULL,NULL,C,015
37257,TW,27599,NULL,NULL,C,047
37265,CAYMAN,27607,NULL,NULL,C,047
37276,CAYMAN,27618,NULL,NULL,C,062
37279,TW,27621,NULL,NULL,C,053
37282,TW,27624,NULL,NULL,C,041
37284,CAYMAN,27626,NULL,NULL,C,066
37294,CAYMAN,27636,NULL,NULL,C,003
37324,TW,27666,NULL,NULL,C,015
37407,TW,27749,NULL,NULL,C,015
37413,TW,27755,NULL,NULL,C,015
37420,TW,27762,NULL,NULL,C,031
37421,TW,27763,NULL,NULL,C,009
37423,TW,27765,NULL,NULL,C,057
37438,TW,27780,NULL,NULL,C,047
37439,TW,27781,NULL,NULL,C,059
37457,TW,27799,NULL,NULL,C,027
37460,CAYMAN,27802,NULL,NULL,C,003
37470,CAYMAN,27812,NULL,NULL,C,009
37490,TW,27832,NULL,NULL,C,031
37493,TW,27835,NULL,NULL,C,004
37500,TW,27842,NULL,NULL,C,037
37504,TW,27846,NULL,NULL,C,055
37505,CAYMAN,27847,NULL,NULL,C,003
37525,TW,27867,NULL,NULL,C,015
37528,TW,27870,NULL,NULL,C,001
37542,TW,27884,NULL,NULL,C,055
37544,TW,27886,NULL,NULL,C,015
37548,TW,27890,NULL,NULL,C,021
37558,TW,27900,NULL,NULL,C,015
37559,TW,27901,NULL,NULL,C,047
37561,TW,27903,NULL,NULL,C,058
37562,TW,27904,NULL,NULL,C,015
37585,TW,27927,NULL,NULL,C,047
37587,TW,27929,NULL,NULL,C,004
37591,CAYMAN,27933,NULL,NULL,C,047
37613,TW,27955,NULL,NULL,C,053
37625,TW,27967,NULL,NULL,C,004
37628,TW,27970,NULL,NULL,C,003
37633,TW,27975,NULL,NULL,C,047
37634,TW,27976,NULL,NULL,C,003
37663,TW,28005,NULL,NULL,C,055
37670,TW,28012,NULL,NULL,C,003
37703,TW,28045,NULL,NULL,C,001
37719,TW,28061,NULL,NULL,C,059
37741,TW,28083,NULL,NULL,C,001
37755,TW,28097,NULL,NULL,C,047
37762,TW,28104,NULL,NULL,C,003
37763,CAYMAN,28105,NULL,NULL,C,041
37808,CAYMAN,28150,NULL,NULL,C,015
37820,TW,28162,NULL,NULL,C,052
37846,TW,28188,NULL,NULL,C,074
37865,TW,28207,NULL,NULL,C,009
37885,CAYMAN,28227,NULL,NULL,C,047
37890,CAYMAN,28232,NULL,NULL,C,047
37891,CAYMAN,28233,NULL,NULL,C,047
37895,TW,28237,NULL,NULL,C,055
37898,TW,28240,NULL,NULL,C,047
37900,CAYMAN,28242,NULL,NULL,C,003
37902,CAYMAN,28244,NULL,NULL,C,003
37915,TW,28257,NULL,NULL,C,004
37917,TW,28259,NULL,NULL,C,015
37930,CAYMAN,28272,NULL,NULL,C,005
37950,TW,28292,NULL,NULL,C,058
37958,CAYMAN,28300,NULL,NULL,C,003
37978,TW,28320,NULL,NULL,C,015
37999,TW,28341,NULL,NULL,C,015
38035,TW,28377,NULL,NULL,C,009
38043,TW,28385,NULL,NULL,C,055
38054,TW,28396,NULL,NULL,C,004
38055,CAYMAN,28397,NULL,NULL,C,015
38080,TW,28422,NULL,NULL,C,066
38082,CAYMAN,28424,NULL,NULL,C,029
38096,TW,28438,NULL,NULL,C,004
38097,TW,28439,NULL,NULL,C,015
38100,TW,28442,NULL,NULL,C,001
38102,TW,28444,NULL,NULL,C,029
38116,TW,28458,NULL,NULL,C,058
38118,TW,28460,NULL,NULL,C,001
38119,TW,28461,NULL,NULL,C,004
38121,TW,28463,NULL,NULL,C,004
38127,TW,28469,NULL,NULL,C,027
38133,TW,28475,NULL,NULL,C,003
38143,CAYMAN,28485,NULL,NULL,C,047
38167,TW,28509,NULL,NULL,C,003
38202,TW,28544,NULL,NULL,C,052
38207,TW,28549,NULL,NULL,C,015
38222,TW,28564,NULL,NULL,C,047
38224,TW,28566,NULL,NULL,C,009
38229,TW,28571,NULL,NULL,C,021
38241,TW,28583,NULL,NULL,C,027
38243,TW,28585,NULL,NULL,C,015
38251,TW,28593,NULL,NULL,C,015
38275,CAYMAN,28617,NULL,NULL,C,047
38280,TW,28622,NULL,NULL,C,009
38292,TW,28634,NULL,NULL,C,003
38294,TW,28636,NULL,NULL,C,003
38314,TW,28656,NULL,NULL,C,021
38328,TW,28670,NULL,NULL,C,015
38337,TW,28679,NULL,NULL,C,004
38351,CAYMAN,28693,NULL,NULL,C,031
38382,CAYMAN,28724,NULL,NULL,C,047
38397,CAYMAN,28739,NULL,NULL,C,047
38414,CAYMAN,28756,NULL,NULL,C,003
38415,TW,28757,NULL,NULL,C,047
38420,TW,28762,NULL,NULL,C,015
38434,TW,28776,NULL,NULL,C,001
38439,TW,28781,NULL,NULL,C,047
38441,TW,28783,NULL,NULL,C,058
38464,TW,28806,NULL,NULL,C,004
38466,TW,28808,NULL,NULL,C,015
38483,TW,28825,NULL,NULL,C,003
38513,TW,28855,NULL,NULL,C,015
38519,TW,28861,NULL,NULL,C,009
38524,TW,28866,NULL,NULL,C,003
38534,TW,28876,NULL,NULL,C,047
38543,TW,28885,NULL,NULL,C,003
38575,CAYMAN,28917,NULL,NULL,C,003
38619,TW,28961,NULL,NULL,C,015
38624,TW,28966,NULL,NULL,C,066
38632,TW,28974,NULL,NULL,C,009
38638,TW,28980,NULL,NULL,C,015
38646,CAYMAN,28988,NULL,NULL,C,003
38647,TW,28989,NULL,NULL,C,062
38658,TW,29000,NULL,NULL,C,015
38672,TW,29014,NULL,NULL,C,015
38680,TW,29022,NULL,NULL,C,058
38694,CAYMAN,29036,NULL,NULL,C,047
38699,TW,29041,NULL,NULL,C,027
38711,TW,29053,NULL,NULL,C,015
38713,TW,29055,NULL,NULL,C,009
38729,TW,29071,NULL,NULL,C,015
38747,TW,29089,NULL,NULL,C,062
38759,CAYMAN,29101,NULL,NULL,C,047
38764,TW,29106,NULL,NULL,C,015
38783,TW,29125,NULL,NULL,C,027
38808,TW,29150,NULL,NULL,C,047
38818,TW,29160,NULL,NULL,C,003
38821,TW,29163,NULL,NULL,C,057
38824,TW,29166,NULL,NULL,C,003
38835,TW,29177,NULL,NULL,C,058
38847,TW,29189,NULL,NULL,C,027
38862,TW,29204,NULL,NULL,C,062
38890,TW,29232,NULL,NULL,C,015
38902,TW,29244,NULL,NULL,C,047
38913,TW,29255,NULL,NULL,C,015
38931,CAYMAN,29273,NULL,NULL,C,003
38951,CAYMAN,29293,NULL,NULL,C,047
38972,TW,29314,NULL,NULL,C,004
38982,TW,29324,NULL,NULL,C,003
39022,TW,29364,NULL,NULL,C,015
39033,TW,29375,NULL,NULL,C,014
39039,CAYMAN,29381,NULL,NULL,C,001
39051,TW,29393,NULL,NULL,C,015
39053,TW,29395,NULL,NULL,C,003
39070,TW,29412,NULL,NULL,C,059
39071,TW,29413,NULL,NULL,C,015
39072,TW,29414,NULL,NULL,C,066
39075,TW,29417,NULL,NULL,C,037
39077,TW,29419,NULL,NULL,C,066
39081,CAYMAN,29423,NULL,NULL,C,062
39086,TW,29428,NULL,NULL,C,031
39088,TW,29430,NULL,NULL,C,047
39112,TW,29454,NULL,NULL,C,066
39117,TW,29459,NULL,NULL,C,058
39118,TW,29460,NULL,NULL,C,055
39142,TW,29484,NULL,NULL,C,015
39147,TW,29489,NULL,NULL,C,009
39155,TW,29497,NULL,NULL,C,003
39157,CAYMAN,29499,NULL,NULL,C,001
39171,TW,29513,NULL,NULL,C,004
39181,TW,29523,NULL,NULL,C,015
39183,TW,29525,NULL,NULL,C,047
39188,TW,29530,NULL,NULL,C,009
39190,TW,29532,NULL,NULL,C,003
39214,TW,29556,NULL,NULL,C,015
39237,TW,29579,NULL,NULL,C,066
39239,TW,29581,NULL,NULL,C,015
39244,TW,29586,NULL,NULL,C,009
39248,CAYMAN,29590,NULL,NULL,C,047
39272,TW,29614,NULL,NULL,C,059
39280,TW,29622,NULL,NULL,C,015
39287,TW,29629,NULL,NULL,C,003
39297,TW,29639,NULL,NULL,C,015
39308,TW,29650,NULL,NULL,C,009
39315,TW,29657,NULL,NULL,C,051
39338,TW,29680,NULL,NULL,C,027
39360,TW,29702,NULL,NULL,C,066
39366,TW,29708,NULL,NULL,C,009
39368,TW,29710,NULL,NULL,C,015
39369,TW,29711,NULL,NULL,C,027
39398,CAYMAN,29740,NULL,NULL,C,055
39415,TW,29757,NULL,NULL,C,015
39425,TW,29767,NULL,NULL,C,027
39483,TW,29825,NULL,NULL,C,027
39488,TW,29830,NULL,NULL,C,027
39492,TW,29834,NULL,NULL,C,015
39495,TW,29837,NULL,NULL,C,047
39520,TW,29862,NULL,NULL,C,027
39526,TW,29868,NULL,NULL,C,009
39533,TW,29875,NULL,NULL,C,015
39545,TW,29887,NULL,NULL,C,004
39557,TW,29899,NULL,NULL,C,052
39565,TW,29907,NULL,NULL,C,009
39567,CAYMAN,29909,NULL,NULL,C,047
39577,CAYMAN,29919,NULL,NULL,C,009
39611,TW,29953,NULL,NULL,C,047
39626,TW,29968,NULL,NULL,C,047
39627,TW,29969,NULL,NULL,C,058
39638,TW,29980,NULL,NULL,C,015
39639,TW,29981,NULL,NULL,C,004
39653,TW,29995,NULL,NULL,C,001
39659,TW,30001,NULL,NULL,C,003
39666,TW,30008,NULL,NULL,C,015
39669,TW,30011,NULL,NULL,C,059
39690,TW,30032,NULL,NULL,C,066
39706,TW,30048,NULL,NULL,C,052
39750,TW,30092,NULL,NULL,C,047
39753,CAYMAN,30095,NULL,NULL,C,003
39755,CAYMAN,30097,NULL,NULL,C,003
39762,CAYMAN,30104,NULL,NULL,C,047
39804,TW,30146,NULL,NULL,C,021
39806,TW,30148,NULL,NULL,C,003
39818,TW,30160,NULL,NULL,C,015
39842,TW,30184,NULL,NULL,C,009
39844,TW,30186,NULL,NULL,C,031
39854,CAYMAN,30196,NULL,NULL,C,009
39865,TW,30207,NULL,NULL,C,009
39878,TW,30220,NULL,NULL,C,015
39902,TW,30244,NULL,NULL,C,059
39927,TW,30269,NULL,NULL,C,047
39937,TW,30279,NULL,NULL,C,062
39952,TW,30294,NULL,NULL,C,066
39954,CAYMAN,30296,NULL,NULL,C,071
39970,TW,30312,NULL,NULL,C,004
39978,CAYMAN,30320,NULL,NULL,C,062
39999,TW,30341,NULL,NULL,C,053
40004,TW,30346,NULL,NULL,C,027
40007,TW,30349,NULL,NULL,C,031
40010,TW,30352,NULL,NULL,C,009
40035,TW,30377,NULL,NULL,C,015
40038,TW,30380,NULL,NULL,C,001
40047,TW,30389,NULL,NULL,C,001
40048,TW,30390,NULL,NULL,C,004
40050,TW,30392,NULL,NULL,C,015
40051,TW,30393,NULL,NULL,C,031
40070,TW,30412,NULL,NULL,C,003
40071,TW,30413,NULL,NULL,C,031
40078,TW,30420,NULL,NULL,C,047
40080,TW,30422,NULL,NULL,C,047
40084,TW,30426,NULL,NULL,C,047
40087,TW,30429,NULL,NULL,C,047
40088,TW,30430,NULL,NULL,C,047
40094,TW,30436,NULL,NULL,C,015
40103,TW,30445,NULL,NULL,C,003
40110,CAYMAN,30452,NULL,NULL,C,066
40130,TW,30472,NULL,NULL,C,021
40141,TW,30483,NULL,NULL,C,009
40147,TW,30489,NULL,NULL,C,009
40153,TW,30495,NULL,NULL,C,015
40176,TW,30518,NULL,NULL,C,015
40196,TW,30538,NULL,NULL,C,055
40207,TW,30549,NULL,NULL,C,015
40233,TW,30575,NULL,NULL,C,003
40254,TW,30596,NULL,NULL,C,031
40255,TW,30597,NULL,NULL,C,003
40261,TW,30603,NULL,NULL,C,047
40287,TW,30629,NULL,NULL,C,047
40356,TW,30698,NULL,NULL,C,003
40368,TW,30710,NULL,NULL,C,021
40376,TW,30718,NULL,NULL,C,009
40387,TW,30729,NULL,NULL,C,062
40390,TW,30732,NULL,NULL,C,004
40413,CAYMAN,30755,NULL,NULL,C,047
40448,CAYMAN,30790,NULL,NULL,C,047
40463,TW,30805,NULL,NULL,C,055
40465,TW,30807,NULL,NULL,C,015
40470,TW,30812,NULL,NULL,C,009
40473,TW,30815,NULL,NULL,C,062
40493,TW,30835,NULL,NULL,C,052
40514,TW,30856,NULL,NULL,C,009
40530,TW,30872,NULL,NULL,C,001
40544,TW,30886,NULL,NULL,C,047
40549,TW,30891,NULL,NULL,C,047
40572,TW,30914,NULL,NULL,C,047
40577,TW,30919,NULL,NULL,C,021
40617,TW,30959,NULL,NULL,C,027
40620,CAYMAN,30962,NULL,NULL,C,047
40626,TW,30968,NULL,NULL,C,021
40629,TW,30971,NULL,NULL,C,003
40635,TW,30977,NULL,NULL,C,055
40644,TW,30986,NULL,NULL,C,009
40656,CAYMAN,30998,NULL,NULL,C,015
40661,TW,31003,NULL,NULL,C,062
40663,TW,31005,NULL,NULL,C,031
40669,TW,31011,NULL,NULL,C,001
40676,TW,31018,NULL,NULL,C,015
40680,TW,31022,NULL,NULL,C,004
40681,TW,31023,NULL,NULL,C,037
40683,TW,31025,NULL,NULL,C,021
40691,TW,31033,NULL,NULL,C,047
40696,TW,31038,NULL,NULL,C,032
40715,TW,31057,NULL,NULL,C,004
40745,TW,31087,NULL,NULL,C,057
40753,TW,31095,NULL,NULL,C,015
40758,TW,31100,NULL,NULL,C,027
40789,TW,31131,NULL,NULL,C,071
40790,TW,31132,NULL,NULL,C,021
40795,TW,31137,NULL,NULL,C,062
40799,TW,31141,NULL,NULL,C,031
40803,CAYMAN,31145,NULL,NULL,C,005
40816,TW,31158,NULL,NULL,C,047
40818,TW,31160,NULL,NULL,C,021
40830,CAYMAN,31172,NULL,NULL,C,004
40836,CAYMAN,31178,NULL,NULL,C,055
40851,TW,31193,NULL,NULL,C,047
40865,TW,31207,NULL,NULL,C,058
40877,TW,31219,NULL,NULL,C,003
40880,TW,31222,NULL,NULL,C,015
40884,TW,31226,NULL,NULL,C,055
40885,TW,31227,NULL,NULL,C,015
40890,CAYMAN,31232,NULL,NULL,C,062
40891,TW,31233,NULL,NULL,C,047
40894,TW,31236,NULL,NULL,C,062
40913,TW,31255,NULL,NULL,C,004
40915,TW,31257,NULL,NULL,C,009
40931,TW,31273,NULL,NULL,C,009
40938,TW,31280,NULL,NULL,C,057
40939,CAYMAN,31281,NULL,NULL,C,047
40943,TW,31285,NULL,NULL,C,015
40953,CAYMAN,31295,NULL,NULL,C,047
40954,CAYMAN,31296,NULL,NULL,C,009
40960,TW,31302,NULL,NULL,C,021
40972,CAYMAN,31314,NULL,NULL,C,047
40974,TW,31316,NULL,NULL,C,062
40994,TW,31336,NULL,NULL,C,027
40996,TW,31338,NULL,NULL,C,009
40999,TW,31341,NULL,NULL,C,021
41013,TW,31355,NULL,NULL,C,055
41027,TW,31369,NULL,NULL,C,015
41029,TW,31371,NULL,NULL,C,004
41041,TW,31383,NULL,NULL,C,047
41079,TW,31421,NULL,NULL,C,027
41083,TW,31425,NULL,NULL,C,031
41113,TW,31455,NULL,NULL,C,009
41115,CAYMAN,31457,NULL,NULL,C,062
41129,CAYMAN,31471,NULL,NULL,C,029
41132,TW,31474,NULL,NULL,C,001
41144,TW,31486,NULL,NULL,C,015
41164,TW,31506,NULL,NULL,C,009
41173,CAYMAN,31515,NULL,NULL,C,015
41179,TW,31521,NULL,NULL,C,009
41194,TW,31536,NULL,NULL,C,015
41213,CAYMAN,31555,NULL,NULL,C,041
41238,TW,31580,NULL,NULL,C,001
41240,TW,31582,NULL,NULL,C,001
41244,TW,31586,NULL,NULL,C,009
41257,TW,31599,NULL,NULL,C,057
41258,TW,31600,NULL,NULL,C,015
41277,TW,31619,NULL,NULL,C,015
41278,CAYMAN,31620,NULL,NULL,C,057
41279,CAYMAN,31621,NULL,NULL,C,001
41281,TW,31623,NULL,NULL,C,009
41285,TW,31627,NULL,NULL,C,062
41287,CAYMAN,31629,NULL,NULL,C,015
41291,TW,31633,NULL,NULL,C,015
41307,CAYMAN,31649,NULL,NULL,C,047
41326,CAYMAN,31668,NULL,NULL,C,071
41341,CAYMAN,31683,NULL,NULL,C,058
41353,CAYMAN,31695,NULL,NULL,C,003
41376,TW,31718,NULL,NULL,C,015
41379,TW,31721,NULL,NULL,C,053
41387,CAYMAN,31729,NULL,NULL,C,009
41391,TW,31733,NULL,NULL,C,009
41408,TW,31750,NULL,NULL,C,021
41413,TW,31755,NULL,NULL,C,003
41435,TW,31777,NULL,NULL,C,015
41444,TW,31786,NULL,NULL,C,057
41451,TW,31793,NULL,NULL,C,009
41483,TW,31825,NULL,NULL,C,031
41485,TW,31827,NULL,NULL,C,001
41496,TW,31838,NULL,NULL,C,062
41499,TW,31841,NULL,NULL,C,015
41523,CAYMAN,31865,NULL,NULL,C,062
41542,TW,31884,NULL,NULL,C,009
41548,TW,31890,NULL,NULL,C,003
41565,TW,31907,NULL,NULL,C,047
41606,TW,31948,NULL,NULL,C,057
41629,TW,31971,NULL,NULL,C,047
41634,TW,31976,NULL,NULL,C,027
41642,TW,31984,NULL,NULL,C,003
41653,TW,31995,NULL,NULL,C,015
41673,TW,32015,NULL,NULL,C,062
41685,TW,32027,NULL,NULL,C,004
41694,TW,32036,NULL,NULL,C,003
41698,TW,32040,NULL,NULL,C,003
41702,CAYMAN,32044,NULL,NULL,C,047
41726,CAYMAN,32068,NULL,NULL,C,047
41750,TW,32092,NULL,NULL,C,021
41762,TW,32104,NULL,NULL,C,027
41765,CAYMAN,32107,NULL,NULL,C,047
41779,TW,32121,NULL,NULL,C,047
41791,TW,32133,NULL,NULL,C,047
41798,TW,32140,NULL,NULL,C,015
41807,TW,32149,NULL,NULL,C,055
41808,TW,32150,NULL,NULL,C,047
41815,TW,32157,NULL,NULL,C,066
